TXN2677873639,ACC12696,ACC17457,601.6,2025-01-17T10:51:00.000Z,Failed,true,"55.7558 N, -74.006 W",Desktop,Slice2,7,178,5597
TXN8127650690,ACC67469,ACC21488,1131.07,2025-01-17T10:17:00.000Z,Failed,false,"35.6895 N, 37.6173 W",Mobile,Slice2,17,127,7118
TXN6489321656,ACC55326,ACC15157,1326.1,2025-01-17T10:56:00.000Z,Failed,false,"34.0522 N, 139.6917 W",Desktop,Slice3,9,95,6654
TXN4828808629,ACC98880,ACC43497,1191.12,2025-01-17T10:27:00.000Z,Success,false,"35.6895 N, -74.006 W",Mobile,Slice3,17,81,2302
TXN8847738852,ACC84364,ACC47327,399.24,2025-01-17T10:26:00.000Z,Success,false,"35.6895 N, 2.3522 W",Mobile,Slice1,8,82,2129
TXN7729611030,ACC48564,ACC54219,802.61,2025-01-17T10:11:00.000Z,Failed,true,"48.8566 N, -74.006 W",Desktop,Slice3,5,233,4382
TXN3386767631,ACC59588,ACC63706,656.49,2025-01-17T10:36:00.000Z,Failed,true,"51.5074 N, 139.6917 W",Desktop,Slice3,8,126,7015
TXN3785811199,ACC45754,ACC56026,507.32,2025-01-17T10:57:00.000Z,Failed,true,"55.7558 N, 37.6173 W",Mobile,Slice3,18,142,1424
TXN2136436539,ACC85339,ACC40432,514.1,2025-01-17T10:04:00.000Z,Failed,true,"51.5074 N, 37.6173 W",Mobile,Slice3,14,120,9226
TXN7758936451,ACC39682,ACC62283,1091.53,2025-01-17T10:55:00.000Z,Success,true,"48.8566 N, -118.2437 W",Mobile,Slice2,11,196,1973
TXN6661892244,ACC43334,ACC31560,179.93,2025-01-17T10:18:00.000Z,Success,true,"40.7128 N, 37.6173 W",Mobile,Slice3,6,192,9759
TXN9210129507,ACC98981,ACC73310,558.64,2025-01-17T10:30:00.000Z,Failed,false,"48.8566 N, -74.006 W",Desktop,Slice1,4,204,4036
TXN2679491739,ACC69673,ACC60940,919.35,2025-01-17T10:52:00.000Z,Failed,false,"48.8566 N, 37.6173 W",Mobile,Slice1,17,210,8981
TXN9550044170,ACC45335,ACC10363,1098.28,2025-01-17T10:39:00.000Z,Success,true,"35.6895 N, 139.6917 W",Desktop,Slice3,12,199,2084
TXN3109277527,ACC48227,ACC93536,1135.8,2025-01-17T10:56:00.000Z,Failed,true,"48.8566 N, -118.2437 W",Mobile,Slice2,11,69,8607
TXN2166128709,ACC11156,ACC57086,1356.77,2025-01-17T10:06:00.000Z,Failed,false,"40.7128 N, 2.3522 W",Desktop,Slice1,18,179,4525
TXN8655304785,ACC62917,ACC77317,385.43,2025-01-17T10:58:00.000Z,Success,false,"55.7558 N, -74.006 W",Desktop,Slice3,17,181,9371
TXN5194651812,ACC39081,ACC11992,394.76,2025-01-17T10:13:00.000Z,Failed,false,"34.0522 N, -118.2437 W",Desktop,Slice2,16,146,7035
TXN4351744832,ACC55704,ACC24911,817.55,2025-01-17T10:13:00.000Z,Failed,false,"40.7128 N, 2.3522 W",Mobile,Slice2,8,82,2092
TXN5897093700,ACC70859,ACC83767,113.95,2025-01-17T10:25:00.000Z,Success,false,"48.8566 N, -74.006 W",Mobile,Slice3,18,141,9271
TXN8076969401,ACC81687,ACC75202,762.55,2025-01-17T10:34:00.000Z,Success,false,"48.8566 N, 2.3522 W",Desktop,Slice3,15,207,3282
TXN2209185137,ACC97614,ACC48951,793.95,2025-01-17T10:55:00.000Z,Success,false,"48.8566 N, 2.3522 W",Mobile,Slice1,8,229,4693
TXN1414294833,ACC24121,ACC36934,681.23,2025-01-17T10:03:00.000Z,Success,false,"48.8566 N, -74.006 W",Desktop,Slice1,14,63,6512
TXN4585920895,ACC47679,ACC51725,196.41,2025-01-17T10:04:00.000Z,Failed,false,"34.0522 N, -74.006 W",Desktop,Slice3,12,99,9155
TXN4215761542,ACC49303,ACC99378,313.72,2025-01-17T10:32:00.000Z,Failed,true,"48.8566 N, 139.6917 W",Desktop,Slice1,19,55,7513
