TXN8594411611,ACC61170,ACC73104,1456.87,2025-01-17T10:26:00.000Z,Failed,true,"48.8566 N, 2.3522 W",Mobile,Slice3,8,117,4216
TXN6822123619,ACC71070,ACC58930,561.06,2025-01-17T10:11:00.000Z,Failed,true,"40.7128 N, 139.6917 W",Desktop,Slice3,6,79,6167
TXN1325800005,ACC53355,ACC88440,1421.77,2025-01-17T10:03:00.000Z,Failed,false,"55.7558 N, 37.6173 W",Mobile,Slice2,12,181,4697
TXN2567753845,ACC79919,ACC39708,1250.33,2025-01-17T10:51:00.000Z,Success,true,"34.0522 N, 139.6917 W",Mobile,Slice1,12,247,1831
TXN1783258965,ACC79528,ACC94835,560.21,2025-01-17T10:45:00.000Z,Failed,true,"55.7558 N, 37.6173 W",Mobile,Slice3,12,113,1398
TXN2359071560,ACC14335,ACC98744,724.63,2025-01-17T10:29:00.000Z,Success,false,"35.6895 N, 139.6917 W",Desktop,Slice2,17,188,8166
TXN1719512608,ACC73354,ACC33847,1065.66,2025-01-17T10:59:00.000Z,Success,true,"40.7128 N, 2.3522 W",Desktop,Slice2,6,190,3768
TXN2331276401,ACC97833,ACC23301,1054.35,2025-01-17T10:59:00.000Z,Success,false,"48.8566 N, -74.006 W",Desktop,Slice1,11,120,9852
TXN4181704626,ACC95406,ACC83717,258.8,2025-01-17T10:32:00.000Z,Failed,true,"35.6895 N, -74.006 W",Desktop,Slice1,12,74,9279
TXN3799698655,ACC24754,ACC27643,549.88,2025-01-17T10:02:00.000Z,Success,false,"48.8566 N, 139.6917 W",Desktop,Slice2,11,98,1389
TXN1548767950,ACC11070,ACC77895,1445.47,2025-01-17T10:53:00.000Z,Failed,false,"51.5074 N, -74.006 W",Desktop,Slice1,12,139,9656
TXN8359126525,ACC48193,ACC86891,615.2,2025-01-17T10:01:00.000Z,Success,false,"34.0522 N, -74.006 W",Desktop,Slice2,13,244,2464
TXN4034217983,ACC88799,ACC48171,1231.61,2025-01-17T10:46:00.000Z,Success,true,"48.8566 N, -74.006 W",Desktop,Slice3,11,188,4726
