TXN8489127084,ACC68214,ACC69691,996.89,2025-01-17T10:05:00.000Z,Success,true,"55.7558 N, 0.1278 W",Desktop,Slice3,9,143,2636
TXN2200351148,ACC22516,ACC13675,1364.8,2025-01-17T10:27:00.000Z,Failed,false,"51.5074 N, 139.6917 W",Desktop,Slice3,7,243,4855
TXN2720807903,ACC93407,ACC21651,1434.83,2025-01-17T10:11:00.000Z,Success,false,"51.5074 N, 0.1278 W",Mobile,Slice3,20,220,7512
TXN4755755598,ACC65228,ACC34461,1009.5,2025-01-17T10:10:00.000Z,Success,true,"48.8566 N, 0.1278 W",Mobile,Slice2,3,153,4217
TXN5349103389,ACC84937,ACC14567,1157.76,2025-01-17T10:02:00.000Z,Failed,true,"35.6895 N, 2.3522 W",Mobile,Slice1,6,69,4203
TXN3634235632,ACC70124,ACC20440,256.07,2025-01-17T10:25:00.000Z,Failed,false,"51.5074 N, 0.1278 W",Mobile,Slice1,15,92,5287
TXN3987830639,ACC47706,ACC73922,1222.13,2025-01-17T10:52:00.000Z,Success,false,"55.7558 N, -74.006 W",Desktop,Slice3,11,100,8667
TXN6827741081,ACC40276,ACC13338,97.22,2025-01-17T10:55:00.000Z,Failed,false,"55.7558 N, 139.6917 W",Mobile,Slice2,11,242,6796
TXN5332044415,ACC76092,ACC29666,439.79,2025-01-17T10:06:00.000Z,Success,true,"51.5074 N, -118.2437 W",Desktop,Slice3,6,74,2470
TXN1435383761,ACC43553,ACC94408,1172.11,2025-01-17T10:29:00.000Z,Success,true,"48.8566 N, 0.1278 W",Mobile,Slice3,12,240,5775
TXN3007228135,ACC84076,ACC73219,1076.04,2025-01-17T10:21:00.000Z,Failed,false,"55.7558 N, 0.1278 W",Desktop,Slice2,13,68,4805
TXN1978796225,ACC75912,ACC81334,1390.33,2025-01-17T10:33:00.000Z,Success,true,"48.8566 N, 2.3522 W",Desktop,Slice1,20,106,3821
