TXN6355066290,ACC14006,ACC27800,485.37,2025-01-17T10:50:00.000Z,Failed,true,"34.0522 N, 37.6173 W",Mobile,Slice3,20,173,9631
TXN9743166792,ACC82066,ACC33985,579.65,2025-01-17T10:17:00.000Z,Failed,false,"51.5074 N, 0.1278 W",Mobile,Slice2,14,246,9680
TXN6682052855,ACC68764,ACC53807,1171.23,2025-01-17T10:29:00.000Z,Success,false,"34.0522 N, -74.006 W",Mobile,Slice2,13,88,1993
TXN5863399870,ACC73740,ACC39244,906.82,2025-01-17T10:57:00.000Z,Failed,false,"34.0522 N, 2.3522 W",Mobile,Slice2,3,205,7119
TXN8954205071,ACC49428,ACC33014,154.78,2025-01-17T10:41:00.000Z,Success,true,"48.8566 N, 37.6173 W",Mobile,Slice3,7,68,8997
TXN2415439100,ACC92329,ACC71125,1414.14,2025-01-17T10:30:00.000Z,Failed,false,"55.7558 N, 37.6173 W",Mobile,Slice2,4,52,9001
TXN7417651729,ACC26106,ACC21043,1371.8,2025-01-17T10:09:00.000Z,Failed,true,"35.6895 N, 37.6173 W",Mobile,Slice1,8,61,3326
TXN7538176865,ACC40510,ACC11454,604.25,2025-01-17T10:56:00.000Z,Failed,true,"55.7558 N, 37.6173 W",Mobile,Slice1,5,129,9633
TXN6302601632,ACC91042,ACC98945,129.78,2025-01-17T10:11:00.000Z,Success,true,"51.5074 N, -118.2437 W",Desktop,Slice1,19,106,5199
TXN2088036535,ACC66635,ACC27770,884.55,2025-01-17T10:04:00.000Z,Failed,true,"51.5074 N, 37.6173 W",Mobile,Slice2,14,228,9368
TXN1675844695,ACC32328,ACC14535,250.27,2025-01-17T10:58:00.000Z,Failed,false,"40.7128 N, 37.6173 W",Mobile,Slice1,7,109,3285
TXN6661143500,ACC94124,ACC34396,1227.89,2025-01-17T10:29:00.000Z,Success,false,"34.0522 N, 2.3522 W",Desktop,Slice2,7,70,1222
TXN3325189406,ACC51150,ACC42784,743.4,2025-01-17T10:37:00.000Z,Failed,false,"51.5074 N, -74.006 W",Desktop,Slice3,11,222,9753
TXN2465139688,ACC21498,ACC64106,1483.75,2025-01-17T10:03:00.000Z,Success,false,"55.7558 N, 0.1278 W",Desktop,Slice1,11,82,1470
TXN1408798870,ACC88133,ACC15217,819.69,2025-01-17T10:37:00.000Z,Failed,false,"48.8566 N, 2.3522 W",Mobile,Slice3,20,135,6830
TXN3085164852,ACC74608,ACC33619,144.1,2025-01-17T10:49:00.000Z,Failed,false,"35.6895 N, -74.006 W",Desktop,Slice2,15,52,6286
TXN4014434434,ACC50922,ACC98669,1094.34,2025-01-17T10:55:00.000Z,Failed,false,"51.5074 N, -118.2437 W",Mobile,Slice1,4,102,7573
TXN6621010350,ACC62557,ACC33681,1393.36,2025-01-17T10:10:00.000Z,Success,false,"48.8566 N, 0.1278 W",Desktop,Slice3,8,232,4607
TXN2716831379,ACC36992,ACC58355,412.43,2025-01-17T10:18:00.000Z,Success,false,"55.7558 N, 2.3522 W",Mobile,Slice1,8,239,9690
TXN4412754237,ACC52000,ACC38394,1246.4,2025-01-17T10:55:00.000Z,Success,false,"34.0522 N, 139.6917 W",Desktop,Slice2,9,132,8747
TXN1289142632,ACC66840,ACC46222,1177.64,2025-01-17T10:32:00.000Z,Success,false,"34.0522 N, -118.2437 W",Desktop,Slice3,14,125,1388
TXN8741905833,ACC67128,ACC77786,1495.01,2025-01-17T10:46:00.000Z,Success,true,"35.6895 N, 0.1278 W",Mobile,Slice1,14,203,7450
TXN2821070438,ACC57649,ACC31216,572.09,2025-01-17T10:07:00.000Z,Failed,false,"35.6895 N, 0.1278 W",Mobile,Slice3,19,233,4388
TXN3528546769,ACC13553,ACC11678,677.07,2025-01-17T10:39:00.000Z,Failed,false,"51.5074 N, 0.1278 W",Desktop,Slice3,20,87,7731
TXN5396087707,ACC18004,ACC86789,1468.89,2025-01-17T10:14:00.000Z,Success,false,"40.7128 N, 0.1278 W",Mobile,Slice1,16,238,5546
TXN6246207885,ACC34364,ACC98698,571.22,2025-01-17T10:23:00.000Z,Success,false,"55.7558 N, 37.6173 W",Desktop,Slice2,15,185,5087
TXN6379637727,ACC88149,ACC56767,437.44,2025-01-17T10:41:00.000Z,Failed,true,"55.7558 N, 139.6917 W",Mobile,Slice2,9,94,7397
TXN6032073253,ACC29569,ACC67695,1149.48,2025-01-17T10:07:00.000Z,Success,false,"35.6895 N, -118.2437 W",Mobile,Slice3,20,74,6910
TXN4435141979,ACC29421,ACC13222,1279.44,2025-01-17T10:49:00.000Z,Success,false,"55.7558 N, 37.6173 W",Mobile,Slice1,20,157,3090
TXN5485668345,ACC46185,ACC54485,616.37,2025-01-17T10:48:00.000Z,Failed,true,"48.8566 N, 139.6917 W",Desktop,Slice1,3,79,4823
TXN1251635719,ACC66754,ACC83421,196.79,2025-01-17T10:58:00.000Z,Success,false,"51.5074 N, 139.6917 W",Mobile,Slice2,5,59,5873
TXN9200557220,ACC11202,ACC23780,140.0,2025-01-17T10:19:00.000Z,Failed,true,"35.6895 N, 37.6173 W",Desktop,Slice2,7,158,5249
TXN6966473752,ACC90065,ACC76152,1406.15,2025-01-17T10:56:00.000Z,Failed,false,"40.7128 N, -74.006 W",Desktop,Slice3,13,235,4275
TXN7094903743,ACC67955,ACC99356,929.9,2025-01-17T10:19:00.000Z,Success,false,"55.7558 N, 37.6173 W",Mobile,Slice1,16,134,3155
TXN3001048865,ACC64461,ACC44992,1054.67,2025-01-17T10:38:00.000Z,Success,false,"48.8566 N, -74.006 W",Desktop,Slice1,12,118,4714
TXN3954388296,ACC33685,ACC32275,1258.41,2025-01-17T10:14:00.000Z,Success,false,"40.7128 N, 0.1278 W",Mobile,Slice2,5,188,8085
TXN4350246343,ACC81201,ACC20704,217.56,2025-01-17T10:35:00.000Z,Success,true,"48.8566 N, 0.1278 W",Mobile,Slice1,13,170,4366
TXN3226960880,ACC83398,ACC99759,1174.55,2025-01-17T10:44:00.000Z,Failed,false,"40.7128 N, 2.3522 W",Mobile,Slice2,17,84,6473
TXN7891760943,ACC69922,ACC52904,1042.62,2025-01-17T10:43:00.000Z,Failed,true,"40.7128 N, 2.3522 W",Desktop,Slice3,20,184,1706
TXN3465692464,ACC53784,ACC66043,802.33,2025-01-17T10:39:00.000Z,Success,true,"51.5074 N, -118.2437 W",Desktop,Slice1,16,134,2152
TXN5769283480,ACC14634,ACC44684,556.32,2025-01-17T11:00:00.000Z,Failed,true,"48.8566 N, 37.6173 W",Mobile,Slice3,3,144,5823
TXN9572905121,ACC17884,ACC81417,1181.48,2025-01-17T10:39:00.000Z,Failed,true,"34.0522 N, 37.6173 W",Mobile,Slice2,17,164,2158
TXN6206308673,ACC50016,ACC16610,906.4,2025-01-17T10:09:00.000Z,Failed,false,"48.8566 N, 139.6917 W",Desktop,Slice2,15,87,1704
TXN6341592948,ACC32012,ACC88630,864.07,2025-01-17T10:48:00.000Z,Success,false,"34.0522 N, 0.1278 W",Desktop,Slice1,8,199,1263
TXN6766899632,ACC22489,ACC48565,1063.01,2025-01-17T10:31:00.000Z,Success,false,"55.7558 N, -74.006 W",Mobile,Slice2,3,143,7105
TXN7902609594,ACC80258,ACC57380,537.6,2025-01-17T10:12:00.000Z,Success,true,"34.0522 N, 2.3522 W",Mobile,Slice1,17,83,6005
TXN4342664555,ACC90317,ACC33256,1135.83,2025-01-17T10:25:00.000Z,Failed,true,"40.7128 N, -74.006 W",Mobile,Slice2,19,150,8700
TXN8112417243,ACC77643,ACC94743,499.93,2025-01-17T10:51:00.000Z,Success,true,"55.7558 N, 0.1278 W",Desktop,Slice3,18,147,3056
TXN6454901818,ACC18477,ACC35128,1465.1,2025-01-17T10:45:00.000Z,Failed,false,"48.8566 N, 2.3522 W",Desktop,Slice2,7,200,4646
TXN3094737504,ACC55747,ACC43787,753.03,2025-01-17T10:11:00.000Z,Success,true,"40.7128 N, -74.006 W",Mobile,Slice1,18,89,8169
